column,observed_count,missing_count,missing_fraction,mean,std,median,q25,q75,min,max,transform,center,scale,negative_count,gt_one_count
aider-polyglot/polyglot_cpp_all-your-base,27,1,0.03571428571428571,0.3185185185185185,0.36213056478756495,0.2,0.0,0.6,0.0,1.0,identity,0.2,0.6,0,0
aider-polyglot/polyglot_cpp_allergies,27,1,0.03571428571428571,0.40740740740740733,0.38289919950578033,0.4,0.0,0.7,0.0,1.0,identity,0.4,0.7,0,0
aider-polyglot/polyglot_cpp_bank-account,27,1,0.03571428571428571,0.5333333333333333,0.39999999999999997,0.6,0.1,0.9,0.0,1.0,identity,0.6,0.8,0,0
aider-polyglot/polyglot_cpp_binary-search-tree,27,1,0.03571428571428571,0.2222222222222222,0.3142696805273545,0.0,0.0,0.4,0.0,1.0,identity,0.0,0.4,0,0
aider-polyglot/polyglot_cpp_circular-buffer,27,1,0.03571428571428571,0.28148148148148144,0.34964218433202804,0.2,0.0,0.6,0.0,1.0,identity,0.2,0.6,0,0
aider-polyglot/polyglot_cpp_clock,27,1,0.03571428571428571,0.3111111111111111,0.3235604395235786,0.2,0.0,0.6,0.0,1.0,identity,0.2,0.6,0,0
aider-polyglot/polyglot_cpp_complex-numbers,27,1,0.03571428571428571,0.6296296296296298,0.30649127208262517,0.6,0.4,1.0,0.0,1.0,identity,0.6,0.6,0,0
aider-polyglot/polyglot_cpp_crypto-square,27,1,0.03571428571428571,0.4444444444444444,0.40490815907308,0.4,0.0,0.8,0.0,1.0,identity,0.4,0.8,0,0
aider-polyglot/polyglot_cpp_diamond,27,1,0.03571428571428571,0.5777777777777777,0.37449554547450487,0.6,0.30000000000000004,0.9,0.0,1.0,identity,0.6,0.6,0,0
aider-polyglot/polyglot_cpp_dnd-character,26,2,0.07142857142857142,0.5384615384615385,0.3175348837007737,0.6,0.25,0.8,0.0,1.0,identity,0.6,0.55,0,0
aider-polyglot/polyglot_cpp_gigasecond,26,2,0.07142857142857142,0.49230769230769234,0.38920340432841594,0.5,0.0,0.8,0.0,1.0,identity,0.5,0.8,0,0
aider-polyglot/polyglot_cpp_grade-school,27,1,0.03571428571428571,0.6074074074074075,0.3980749286679823,0.8,0.2,1.0,0.0,1.0,identity,0.8,0.8,0,0
aider-polyglot/polyglot_cpp_kindergarten-garden,27,1,0.03571428571428571,0.14074074074074072,0.3211775316841303,0.0,0.0,0.0,0.0,1.0,identity,0.0,0.3211775316841303,0,0
aider-polyglot/polyglot_cpp_knapsack,27,1,0.03571428571428571,0.6074074074074075,0.40908744508100964,0.8,0.2,1.0,0.0,1.0,identity,0.8,0.8,0,0
aider-polyglot/polyglot_cpp_linked-list,27,1,0.03571428571428571,0.8222222222222223,0.28458329944145994,1.0,0.8,1.0,0.0,1.0,identity,1.0,0.19999999999999996,0,0
aider-polyglot/polyglot_cpp_meetup,26,2,0.07142857142857142,0.16153846153846152,0.298814224608539,0.0,0.0,0.2,0.0,1.0,identity,0.0,0.2,0,0
aider-polyglot/polyglot_cpp_parallel-letter-frequency,27,1,0.03571428571428571,0.15555555555555556,0.2629368792488718,0.0,0.0,0.2,0.0,0.8,identity,0.0,0.2,0,0
aider-polyglot/polyglot_cpp_perfect-numbers,27,1,0.03571428571428571,0.7037037037037038,0.3327567028920919,0.8,0.6,1.0,0.0,1.0,identity,0.8,0.4,0,0
aider-polyglot/polyglot_cpp_phone-number,27,1,0.03571428571428571,0.37777777777777777,0.3975231959999626,0.2,0.0,0.7,0.0,1.0,identity,0.2,0.7,0,0
aider-polyglot/polyglot_cpp_queen-attack,27,1,0.03571428571428571,0.3333333333333334,0.3651483716701107,0.2,0.0,0.5,0.0,1.0,identity,0.2,0.5,0,0
aider-polyglot/polyglot_cpp_robot-name,27,1,0.03571428571428571,0.4166666666666667,0.37589399608971713,0.4,0.0,0.7,0.0,1.0,identity,0.4,0.7,0,0
aider-polyglot/polyglot_cpp_space-age,27,1,0.03571428571428571,0.7111111111111111,0.3541639433446495,0.8,0.5,1.0,0.0,1.0,identity,0.8,0.5,0,0
aider-polyglot/polyglot_cpp_spiral-matrix,27,1,0.03571428571428571,0.1925925925925926,0.35478311155046066,0.0,0.0,0.2,0.0,1.0,identity,0.0,0.2,0,0
aider-polyglot/polyglot_cpp_sublist,27,1,0.03571428571428571,0.17777777777777778,0.28974232912011777,0.0,0.0,0.30000000000000004,0.0,1.0,identity,0.0,0.30000000000000004,0,0
aider-polyglot/polyglot_cpp_yacht,27,1,0.03571428571428571,0.26666666666666666,0.4036867138796656,0.0,0.0,0.30000000000000004,0.0,1.0,identity,0.0,0.30000000000000004,0,0
aider-polyglot/polyglot_cpp_zebra-puzzle,27,1,0.03571428571428571,0.7407407407407409,0.3257575322562373,0.8,0.7,1.0,0.0,1.0,identity,0.8,0.30000000000000004,0,0
aider-polyglot/polyglot_go_alphametics,27,1,0.03571428571428571,0.9037037037037038,0.1752912528325812,1.0,0.8,1.0,0.4,1.0,identity,1.0,0.19999999999999996,0,0
aider-polyglot/polyglot_go_beer-song,27,1,0.03571428571428571,0.02962962962962963,0.0895040442488487,0.0,0.0,0.0,0.0,0.4,identity,0.0,0.0895040442488487,0,0
aider-polyglot/polyglot_go_book-store,27,1,0.03571428571428571,0.6592592592592593,0.3561723045976684,0.8,0.4,1.0,0.0,1.0,identity,0.8,0.6,0,0
aider-polyglot/polyglot_go_bottle-song,27,1,0.03571428571428571,0.5703703703703704,0.3759578530503561,0.6,0.2,0.9,0.0,1.0,identity,0.6,0.7,0,0
aider-polyglot/polyglot_go_bowling,27,1,0.03571428571428571,0.5111111111111112,0.4433319409613334,0.4,0.0,1.0,0.0,1.0,identity,0.4,1.0,0,0
aider-polyglot/polyglot_go_connect,27,1,0.03571428571428571,0.34074074074074073,0.3211775316841304,0.2,0.0,0.6,0.0,1.0,identity,0.2,0.6,0,0
aider-polyglot/polyglot_go_counter,26,2,0.07142857142857142,0.13846153846153847,0.2338259100549333,0.0,0.0,0.2,0.0,0.8,identity,0.0,0.2,0,0
aider-polyglot/polyglot_go_crypto-square,27,1,0.03571428571428571,0.9111111111111112,0.20608041101101565,1.0,0.9,1.0,0.0,1.0,identity,1.0,0.09999999999999998,0,0
aider-polyglot/polyglot_go_dnd-character,27,1,0.03571428571428571,0.8740740740740741,0.18972219962763998,1.0,0.8,1.0,0.4,1.0,identity,1.0,0.19999999999999996,0,0
aider-polyglot/polyglot_go_dominoes,27,1,0.03571428571428571,0.8148148148148148,0.26063129015939523,1.0,0.7,1.0,0.0,1.0,identity,1.0,0.30000000000000004,0,0
aider-polyglot/polyglot_go_error-handling,27,1,0.03571428571428571,0.6592592592592593,0.38031104157017587,0.8,0.30000000000000004,1.0,0.0,1.0,identity,0.8,0.7,0,0
aider-polyglot/polyglot_go_food-chain,27,1,0.03571428571428571,0.6444444444444444,0.3235604395235786,0.8,0.30000000000000004,1.0,0.2,1.0,identity,0.8,0.7,0,0
aider-polyglot/polyglot_go_forth,27,1,0.03571428571428571,0.28888888888888886,0.3784308081316978,0.0,0.0,0.6,0.0,1.0,identity,0.0,0.6,0,0
aider-polyglot/polyglot_go_hexadecimal,27,1,0.03571428571428571,0.04444444444444445,0.1662958838566196,0.0,0.0,0.0,0.0,0.8,identity,0.0,0.1662958838566196,0,0
aider-polyglot/polyglot_go_kindergarten-garden,27,1,0.03571428571428571,0.21481481481481485,0.312343239145304,0.0,0.0,0.4,0.0,1.0,identity,0.0,0.4,0,0
aider-polyglot/polyglot_go_ledger,27,1,0.03571428571428571,0.5185185185185186,0.3453790585740671,0.6,0.2,0.8,0.0,1.0,identity,0.6,0.6000000000000001,0,0
aider-polyglot/polyglot_go_markdown,27,1,0.03571428571428571,0.7185185185185186,0.3043353864322095,0.8,0.5,1.0,0.0,1.0,identity,0.8,0.5,0,0
aider-polyglot/polyglot_go_matrix,27,1,0.03571428571428571,0.08888888888888889,0.1911627837120584,0.0,0.0,0.0,0.0,0.6,identity,0.0,0.1911627837120584,0,0
aider-polyglot/polyglot_go_octal,27,1,0.03571428571428571,0.2,0.32659863237109044,0.0,0.0,0.30000000000000004,0.0,1.0,identity,0.0,0.30000000000000004,0,0
aider-polyglot/polyglot_go_paasio,27,1,0.03571428571428571,0.1111111111111111,0.2739739556875101,0.0,0.0,0.0,0.0,1.0,identity,0.0,0.2739739556875101,0,0
aider-polyglot/polyglot_go_palindrome-products,27,1,0.03571428571428571,0.25925925925925924,0.39931353990943863,0.0,0.0,0.6,0.0,1.0,identity,0.0,0.6,0,0
aider-polyglot/polyglot_go_pig-latin,27,1,0.03571428571428571,0.8592592592592594,0.24230262568586852,1.0,0.8,1.0,0.2,1.0,identity,1.0,0.19999999999999996,0,0
aider-polyglot/polyglot_go_poker,27,1,0.03571428571428571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,identity,0.0,1.0,0,0
aider-polyglot/polyglot_go_pov,27,1,0.03571428571428571,0.6962962962962963,0.3625848370524568,0.8,0.4,1.0,0.0,1.0,identity,0.8,0.6,0,0
aider-polyglot/polyglot_go_protein-translation,27,1,0.03571428571428571,0.37037037037037035,0.409891417252057,0.2,0.0,0.8,0.0,1.0,identity,0.2,0.8,0,0
aider-polyglot/polyglot_go_react,27,1,0.03571428571428571,0.06666666666666668,0.18053418676968805,0.0,0.0,0.0,0.0,0.8,identity,0.0,0.18053418676968805,0,0
aider-polyglot/polyglot_go_robot-simulator,27,1,0.03571428571428571,0.12592592592592594,0.2729707521879745,0.0,0.0,0.1,0.0,1.0,identity,0.0,0.1,0,0
aider-polyglot/polyglot_go_say,28,0,0.0,0.9,0.1889822365046136,1.0,0.8,1.0,0.2,1.0,identity,1.0,0.19999999999999996,0,0
aider-polyglot/polyglot_go_scale-generator,27,1,0.03571428571428571,0.6296296296296295,0.36394425174928136,0.8,0.4,1.0,0.0,1.0,identity,0.8,0.6,0,0
aider-polyglot/polyglot_go_simple-linked-list,26,2,0.07142857142857142,0.4230769230769231,0.3974028108642919,0.4,0.0,0.8,0.0,1.0,identity,0.4,0.8,0,0
aider-polyglot/polyglot_go_sublist,27,1,0.03571428571428571,0.34814814814814815,0.37551975868552817,0.2,0.0,0.6,0.0,1.0,identity,0.2,0.6,0,0
aider-polyglot/polyglot_go_transpose,27,1,0.03571428571428571,0.5333333333333334,0.4354648431614539,0.8,0.0,1.0,0.0,1.0,identity,0.8,1.0,0,0
aider-polyglot/polyglot_go_tree-building,27,1,0.03571428571428571,0.6,0.4320493798938574,0.8,0.0,1.0,0.0,1.0,identity,0.8,1.0,0,0
aider-polyglot/polyglot_go_trinary,27,1,0.03571428571428571,0.04444444444444445,0.1662958838566196,0.0,0.0,0.0,0.0,0.8,identity,0.0,0.1662958838566196,0,0
aider-polyglot/polyglot_go_two-bucket,27,1,0.03571428571428571,0.6444444444444444,0.3624334762288909,0.8,0.4,1.0,0.0,1.0,identity,0.8,0.6,0,0
aider-polyglot/polyglot_go_variable-length-quantity,27,1,0.03571428571428571,0.7555555555555556,0.2739739556875101,0.8,0.7,1.0,0.0,1.0,identity,0.8,0.30000000000000004,0,0
aider-polyglot/polyglot_go_word-search,26,2,0.07142857142857142,0.27692307692307694,0.41538461538461535,0.0,0.0,0.7000000000000001,0.0,1.0,identity,0.0,0.7000000000000001,0,0
aider-polyglot/polyglot_go_wordy,27,1,0.03571428571428571,0.8888888888888888,0.21998877636914813,1.0,0.8,1.0,0.2,1.0,identity,1.0,0.19999999999999996,0,0
aider-polyglot/polyglot_go_zebra-puzzle,27,1,0.03571428571428571,0.8296296296296297,0.24162231748592727,0.8,0.8,1.0,0.0,1.0,identity,0.8,0.19999999999999996,0,0
aider-polyglot/polyglot_java_affine-cipher,27,1,0.03571428571428571,0.2222222222222222,0.37051848890073485,0.0,0.0,0.4,0.0,1.0,identity,0.0,0.4,0,0
aider-polyglot/polyglot_java_all-your-base,27,1,0.03571428571428571,0.2518518518518519,0.3634916784114163,0.0,0.0,0.5,0.0,1.0,identity,0.0,0.5,0,0
aider-polyglot/polyglot_java_alphametics,27,1,0.03571428571428571,0.3037037037037037,0.35011266068434,0.2,0.0,0.4,0.0,1.0,identity,0.2,0.4,0,0
aider-polyglot/polyglot_java_bank-account,27,1,0.03571428571428571,0.16296296296296298,0.2983263787496632,0.0,0.0,0.2,0.0,1.0,identity,0.0,0.2,0,0
aider-polyglot/polyglot_java_book-store,26,2,0.07142857142857142,0.7076923076923077,0.38121574441119593,1.0,0.6,1.0,0.0,1.0,identity,1.0,0.4,0,0
aider-polyglot/polyglot_java_bottle-song,27,1,0.03571428571428571,0.23703703703703702,0.2882233549384255,0.2,0.0,0.30000000000000004,0.0,1.0,identity,0.2,0.30000000000000004,0,0
aider-polyglot/polyglot_java_bowling,27,1,0.03571428571428571,0.08148148148148149,0.1982087134853282,0.0,0.0,0.0,0.0,0.8,identity,0.0,0.1982087134853282,0,0
aider-polyglot/polyglot_java_change,27,1,0.03571428571428571,0.3407407407407408,0.438228132081453,0.0,0.0,0.9,0.0,1.0,identity,0.0,0.9,0,0
aider-polyglot/polyglot_java_circular-buffer,27,1,0.03571428571428571,0.3333333333333333,0.36918328279635887,0.2,0.0,0.6,0.0,1.0,identity,0.2,0.6,0,0
aider-polyglot/polyglot_java_connect,27,1,0.03571428571428571,0.24444444444444444,0.3235604395235786,0.0,0.0,0.4,0.0,1.0,identity,0.0,0.4,0,0
aider-polyglot/polyglot_java_custom-set,27,1,0.03571428571428571,0.0888888888888889,0.18324913891634048,0.0,0.0,0.0,0.0,0.6,identity,0.0,0.18324913891634048,0,0
aider-polyglot/polyglot_java_dominoes,27,1,0.03571428571428571,0.24444444444444446,0.3499559055116361,0.0,0.0,0.5,0.0,1.0,identity,0.0,0.5,0,0
aider-polyglot/polyglot_java_food-chain,27,1,0.03571428571428571,0.4148148148148148,0.3728803836637991,0.2,0.1,0.8,0.0,1.0,identity,0.2,0.7000000000000001,0,0
aider-polyglot/polyglot_java_forth,27,1,0.03571428571428571,0.06666666666666667,0.21081851067789198,0.0,0.0,0.0,0.0,0.8,identity,0.0,0.21081851067789198,0,0
aider-polyglot/polyglot_java_go-counting,27,1,0.03571428571428571,0.24444444444444446,0.36649827783268096,0.0,0.0,0.4,0.0,1.0,identity,0.0,0.4,0,0
aider-polyglot/polyglot_java_hangman,27,1,0.03571428571428571,0.08148148148148149,0.23888171106069778,0.0,0.0,0.0,0.0,1.0,identity,0.0,0.23888171106069778,0,0
aider-polyglot/polyglot_java_house,27,1,0.03571428571428571,0.08148148148148149,0.21263259399121962,0.0,0.0,0.0,0.0,0.8,identity,0.0,0.21263259399121962,0,0
aider-polyglot/polyglot_java_kindergarten-garden,27,1,0.03571428571428571,0.26666666666666666,0.30792014356780045,0.2,0.0,0.5,0.0,1.0,identity,0.2,0.5,0,0
aider-polyglot/polyglot_java_ledger,27,1,0.03571428571428571,0.7333333333333335,0.31739681904634887,0.8,0.6,1.0,0.0,1.0,identity,0.8,0.4,0,0
aider-polyglot/polyglot_java_mazy-mice,27,1,0.03571428571428571,0.26666666666666666,0.3569417423157558,0.0,0.0,0.5,0.0,1.0,identity,0.0,0.5,0,0
aider-polyglot/polyglot_java_ocr-numbers,27,1,0.03571428571428571,0.17037037037037037,0.3252518281496319,0.0,0.0,0.1,0.0,1.0,identity,0.0,0.1,0,0
aider-polyglot/polyglot_java_palindrome-products,26,2,0.07142857142857142,0.16153846153846155,0.28833330483063563,0.0,0.0,0.2,0.0,1.0,identity,0.0,0.2,0,0
aider-polyglot/polyglot_java_phone-number,27,1,0.03571428571428571,0.1111111111111111,0.2793290019994786,0.0,0.0,0.0,0.0,1.0,identity,0.0,0.2793290019994786,0,0
aider-polyglot/polyglot_java_pig-latin,27,1,0.03571428571428571,0.6074074074074074,0.44382673122800714,1.0,0.1,1.0,0.0,1.0,identity,1.0,0.9,0,0
aider-polyglot/polyglot_java_poker,27,1,0.03571428571428571,0.624074074074074,0.36448095270315833,0.6,0.325,1.0,0.0,1.0,identity,0.6,0.675,0,0
aider-polyglot/polyglot_java_pov,27,1,0.03571428571428571,0.5481481481481482,0.39475296576219937,0.6,0.2,1.0,0.0,1.0,identity,0.6,0.8,0,0
aider-polyglot/polyglot_java_protein-translation,26,2,0.07142857142857142,0.13846153846153847,0.3317516715822742,0.0,0.0,0.0,0.0,1.0,identity,0.0,0.3317516715822742,0,0
aider-polyglot/polyglot_java_pythagorean-triplet,27,1,0.03571428571428571,0.5666666666666667,0.4043742307795076,0.8,0.2,1.0,0.0,1.0,identity,0.8,0.8,0,0
aider-polyglot/polyglot_java_queen-attack,27,1,0.03571428571428571,0.15555555555555553,0.3189488909868294,0.0,0.0,0.0,0.0,1.0,identity,0.0,0.3189488909868294,0,0
aider-polyglot/polyglot_java_rational-numbers,27,1,0.03571428571428571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,identity,0.0,1.0,0,0
aider-polyglot/polyglot_java_react,27,1,0.03571428571428571,0.8074074074074076,0.30541523152723415,1.0,0.8,1.0,0.0,1.0,identity,1.0,0.19999999999999996,0,0
aider-polyglot/polyglot_java_resistor-color-trio,27,1,0.03571428571428571,0.6296296296296297,0.41348994776156633,0.8,0.2,1.0,0.0,1.0,identity,0.8,0.8,0,0
aider-polyglot/polyglot_java_rest-api,27,1,0.03571428571428571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,identity,0.0,1.0,0,0
aider-polyglot/polyglot_java_satellite,27,1,0.03571428571428571,0.1259259259259259,0.31808756375679836,0.0,0.0,0.0,0.0,1.0,identity,0.0,0.31808756375679836,0,0
aider-polyglot/polyglot_java_series,27,1,0.03571428571428571,0.02962962962962963,0.0895040442488487,0.0,0.0,0.0,0.0,0.4,identity,0.0,0.0895040442488487,0,0
aider-polyglot/polyglot_java_sgf-parsing,27,1,0.03571428571428571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,identity,0.0,1.0,0,0
aider-polyglot/polyglot_java_simple-linked-list,27,1,0.03571428571428571,0.45925925925925926,0.46448638241750767,0.2,0.0,1.0,0.0,1.0,identity,0.2,1.0,0,0
aider-polyglot/polyglot_java_state-of-tic-tac-toe,27,1,0.03571428571428571,0.05925925925925926,0.1871011991157791,0.0,0.0,0.0,0.0,0.8,identity,0.0,0.1871011991157791,0,0
aider-polyglot/polyglot_java_transpose,27,1,0.03571428571428571,0.5185185185185185,0.44641538291316635,0.8,0.0,1.0,0.0,1.0,identity,0.8,1.0,0,0
aider-polyglot/polyglot_java_tree-building,27,1,0.03571428571428571,0.7259259259259259,0.3362016509010435,0.8,0.4,1.0,0.0,1.0,identity,0.8,0.6,0,0
aider-polyglot/polyglot_java_twelve-days,27,1,0.03571428571428571,0.24444444444444444,0.3541639433446495,0.0,0.0,0.5,0.0,1.0,identity,0.0,0.5,0,0
aider-polyglot/polyglot_java_two-bucket,27,1,0.03571428571428571,0.7851851851851852,0.32626245252659614,1.0,0.7,1.0,0.0,1.0,identity,1.0,0.30000000000000004,0,0
aider-polyglot/polyglot_java_variable-length-quantity,27,1,0.03571428571428571,0.16296296296296298,0.3400960083925629,0.0,0.0,0.0,0.0,1.0,identity,0.0,0.3400960083925629,0,0
aider-polyglot/polyglot_java_word-search,27,1,0.03571428571428571,0.29074074074074074,0.3896905317844074,0.0,0.0,0.6,0.0,1.0,identity,0.0,0.6,0,0
aider-polyglot/polyglot_java_wordy,27,1,0.03571428571428571,0.19444444444444445,0.31041588988219987,0.0,0.0,0.325,0.0,1.0,identity,0.0,0.325,0,0
aider-polyglot/polyglot_java_zebra-puzzle,27,1,0.03571428571428571,0.8592592592592594,0.2765652548532514,1.0,0.9,1.0,0.0,1.0,identity,1.0,0.09999999999999998,0,0
aider-polyglot/polyglot_java_zipper,27,1,0.03571428571428571,0.1111111111111111,0.3142696805273545,0.0,0.0,0.0,0.0,1.0,identity,0.0,0.3142696805273545,0,0
aider-polyglot/polyglot_javascript_affine-cipher,27,1,0.03571428571428571,0.8074074074074075,0.3149672833402859,1.0,0.8,1.0,0.0,1.0,identity,1.0,0.19999999999999996,0,0
aider-polyglot/polyglot_javascript_alphametics,27,1,0.03571428571428571,0.5074074074074074,0.4081810835672905,0.5,0.0,1.0,0.0,1.0,identity,0.5,1.0,0,0
aider-polyglot/polyglot_javascript_beer-song,27,1,0.03571428571428571,0.34814814814814815,0.39475296576219937,0.0,0.0,0.6,0.0,1.0,identity,0.0,0.6,0,0
aider-polyglot/polyglot_javascript_binary,27,1,0.03571428571428571,0.9111111111111112,0.19876159799998128,1.0,1.0,1.0,0.4,1.0,identity,1.0,0.19876159799998128,0,0
aider-polyglot/polyglot_javascript_book-store,27,1,0.03571428571428571,0.9037037037037037,0.22686507897946007,1.0,1.0,1.0,0.2,1.0,identity,1.0,0.22686507897946007,0,0
aider-polyglot/polyglot_javascript_bottle-song,27,1,0.03571428571428571,0.5037037037037039,0.397661200932431,0.4,0.1,0.9,0.0,1.0,identity,0.4,0.8,0,0
aider-polyglot/polyglot_javascript_bowling,27,1,0.03571428571428571,0.9037037037037038,0.2134053376427842,1.0,0.9,1.0,0.2,1.0,identity,1.0,0.09999999999999998,0,0
aider-polyglot/polyglot_javascript_complex-numbers,27,1,0.03571428571428571,0.9481481481481482,0.15956043872991124,1.0,1.0,1.0,0.4,1.0,identity,1.0,0.15956043872991124,0,0
aider-polyglot/polyglot_javascript_connect,27,1,0.03571428571428571,0.5777777777777777,0.4121608220220313,0.8,0.1,1.0,0.0,1.0,identity,0.8,0.9,0,0
aider-polyglot/polyglot_javascript_food-chain,27,1,0.03571428571428571,0.43703703703703706,0.41468251858602684,0.4,0.0,0.8,0.0,1.0,identity,0.4,0.8,0,0
aider-polyglot/polyglot_javascript_forth,27,1,0.03571428571428571,0.8962962962962964,0.23330393700775737,1.0,1.0,1.0,0.0,1.0,identity,1.0,0.23330393700775737,0,0
aider-polyglot/polyglot_javascript_go-counting,27,1,0.03571428571428571,0.28148148148148144,0.36619872872024517,0.0,0.0,0.6,0.0,1.0,identity,0.0,0.6,0,0
aider-polyglot/polyglot_javascript_grade-school,27,1,0.03571428571428571,0.6481481481481481,0.3881297705573059,0.8,0.30000000000000004,1.0,0.0,1.0,identity,0.8,0.7,0,0
aider-polyglot/polyglot_javascript_grep,27,1,0.03571428571428571,0.7555555555555555,0.37051848890073485,1.0,0.7,1.0,0.0,1.0,identity,1.0,0.30000000000000004,0,0
aider-polyglot/polyglot_javascript_house,27,1,0.03571428571428571,0.32592592592592595,0.4114946492542563,0.0,0.0,0.7,0.0,1.0,identity,0.0,0.7,0,0
aider-polyglot/polyglot_javascript_killer-sudoku-helper,26,2,0.07142857142857142,0.6769230769230767,0.3765304077083205,1.0,0.4,1.0,0.0,1.0,identity,1.0,0.6,0,0
aider-polyglot/polyglot_javascript_ledger,27,1,0.03571428571428571,0.9111111111111112,0.15713484026367722,1.0,0.8,1.0,0.4,1.0,identity,1.0,0.19999999999999996,0,0
aider-polyglot/polyglot_javascript_list-ops,27,1,0.03571428571428571,0.8592592592592593,0.2765652548532514,1.0,0.8,1.0,0.0,1.0,identity,1.0,0.19999999999999996,0,0
aider-polyglot/polyglot_javascript_meetup,27,1,0.03571428571428571,0.6074074074074074,0.4233253944364311,0.8,0.2,1.0,0.0,1.0,identity,0.8,0.8,0,0
aider-polyglot/polyglot_javascript_ocr-numbers,27,1,0.03571428571428571,0.7481481481481482,0.31075817723560045,1.0,0.6,1.0,0.0,1.0,identity,1.0,0.4,0,0
aider-polyglot/polyglot_javascript_palindrome-products,26,2,0.07142857142857142,0.6461538461538461,0.4307692307692308,1.0,0.1,1.0,0.0,1.0,identity,1.0,0.9,0,0
aider-polyglot/polyglot_javascript_parallel-letter-frequency,27,1,0.03571428571428571,0.7407407407407406,0.2765652548532514,0.8,0.6,1.0,0.0,1.0,identity,0.8,0.4,0,0
aider-polyglot/polyglot_javascript_phone-number,27,1,0.03571428571428571,0.8962962962962964,0.22686507897946007,1.0,0.9,1.0,0.0,1.0,identity,1.0,0.09999999999999998,0,0
aider-polyglot/polyglot_javascript_pig-latin,27,1,0.03571428571428571,0.8888888888888891,0.24545246704860577,1.0,0.9,1.0,0.0,1.0,identity,1.0,0.09999999999999998,0,0
aider-polyglot/polyglot_javascript_poker,26,2,0.07142857142857142,0.8384615384615385,0.2149721324997249,1.0,0.8,1.0,0.2,1.0,identity,1.0,0.19999999999999996,0,0
aider-polyglot/polyglot_javascript_promises,26,2,0.07142857142857142,0.9538461538461539,0.12779421327566268,1.0,1.0,1.0,0.4,1.0,identity,1.0,0.12779421327566268,0,0
aider-polyglot/polyglot_javascript_queen-attack,27,1,0.03571428571428571,0.6666666666666666,0.4,0.8,0.30000000000000004,1.0,0.0,1.0,identity,0.8,0.7,0,0
aider-polyglot/polyglot_javascript_rational-numbers,27,1,0.03571428571428571,0.8666666666666666,0.26105200276601626,1.0,0.8,1.0,0.0,1.0,identity,1.0,0.19999999999999996,0,0
aider-polyglot/polyglot_javascript_react,27,1,0.03571428571428571,0.8888888888888888,0.22662308949301266,1.0,1.0,1.0,0.2,1.0,identity,1.0,0.22662308949301266,0,0
aider-polyglot/polyglot_javascript_rectangles,26,2,0.07142857142857142,0.8307692307692307,0.2642394467279641,1.0,0.8,1.0,0.0,1.0,identity,1.0,0.19999999999999996,0,0
aider-polyglot/polyglot_javascript_resistor-color-trio,27,1,0.03571428571428571,0.08148148148148149,0.2388817110606978,0.0,0.0,0.0,0.0,1.0,identity,0.0,0.2388817110606978,0,0
aider-polyglot/polyglot_javascript_rest-api,27,1,0.03571428571428571,0.6962962962962963,0.3939180977869135,1.0,0.30000000000000004,1.0,0.0,1.0,identity,1.0,0.7,0,0
aider-polyglot/polyglot_javascript_robot-name,27,1,0.03571428571428571,0.9333333333333335,0.18053418676968802,1.0,1.0,1.0,0.2,1.0,identity,1.0,0.18053418676968802,0,0
aider-polyglot/polyglot_javascript_say,27,1,0.03571428571428571,0.8592592592592593,0.28707885000112743,1.0,1.0,1.0,0.0,1.0,identity,1.0,0.28707885000112743,0,0
aider-polyglot/polyglot_javascript_scale-generator,27,1,0.03571428571428571,0.7703703703703703,0.3112874279918621,1.0,0.7,1.0,0.0,1.0,identity,1.0,0.30000000000000004,0,0
aider-polyglot/polyglot_javascript_simple-linked-list,27,1,0.03571428571428571,0.9185185185185185,0.21263259399121964,1.0,1.0,1.0,0.2,1.0,identity,1.0,0.21263259399121964,0,0
aider-polyglot/polyglot_javascript_space-age,27,1,0.03571428571428571,0.7111111111111112,0.3624334762288909,0.8,0.6,1.0,0.0,1.0,identity,0.8,0.4,0,0
aider-polyglot/polyglot_javascript_state-of-tic-tac-toe,27,1,0.03571428571428571,0.5777777777777777,0.37051848890073485,0.6,0.2,1.0,0.0,1.0,identity,0.6,0.8,0,0
aider-polyglot/polyglot_javascript_sum-of-multiples,27,1,0.03571428571428571,0.5111111111111111,0.4331908597692873,0.4,0.0,1.0,0.0,1.0,identity,0.4,1.0,0,0
aider-polyglot/polyglot_javascript_tournament,27,1,0.03571428571428571,0.7999999999999999,0.282842712474619,1.0,0.8,1.0,0.0,1.0,identity,1.0,0.19999999999999996,0,0
aider-polyglot/polyglot_javascript_transpose,27,1,0.03571428571428571,0.4962962962962963,0.41941889383383896,0.6,0.0,1.0,0.0,1.0,identity,0.6,1.0,0,0
aider-polyglot/polyglot_javascript_triangle,27,1,0.03571428571428571,0.9407407407407408,0.18710119911577905,1.0,1.0,1.0,0.2,1.0,identity,1.0,0.18710119911577905,0,0
aider-polyglot/polyglot_javascript_twelve-days,27,1,0.03571428571428571,0.08888888888888889,0.23934065809486685,0.0,0.0,0.0,0.0,1.0,identity,0.0,0.23934065809486685,0,0
aider-polyglot/polyglot_javascript_two-bucket,26,2,0.07142857142857142,0.8538461538461538,0.2804265559008951,1.0,0.8,1.0,0.0,1.0,identity,1.0,0.19999999999999996,0,0
